shipment_id,customer_id,shipper_id,service_id,weight_kg,shipment_date,delivery_date,status,shipment_cost
1479,1932,1,EXP,60.88,2024-12-21,2024-12-26,In Transit,332.4
1480,381,3,EXP,76.71,2025-02-02,2025-02-17,In Transit,374.98
1481,1420,2,PRI,61.41,2025-03-28,2025-04-21,Delayed,624.9
1482,1526,3,EXP,131.66,2025-01-05,2025-01-10,Delayed,657.14
1483,833,3,EXP,146.09,2025-04-21,2025-04-22,Delivered,731.83
1484,343,3,EXP,51.82,2025-09-28,2025-10-11,Delivered,282.43
1485,681,1,PRI,84.86,2025-08-11,2025-09-10,Delayed,804.65
1486,722,1,EXP,197.48,2025-07-30,2025-08-19,Delivered,937.15
1487,1750,1,EXP,72.94,2025-06-06,2025-06-21,Cancelled,344.95
1488,1004,2,EXP,46.79,2025-05-15,2025-05-20,In Transit,246.66
1489,1684,1,PRI,187.22,2025-03-20,2025-03-25,Cancelled,1887.26
1490,1358,1,PRI,1.36,2025-04-18,2025-05-12,Cancelled,12.9
1491,1450,1,EXP,193.91,2024-11-25,2024-12-10,Cancelled,920.54
1492,53,2,PRI,30.92,2025-09-30,2025-10-30,In Transit,337.37
1493,933,2,PRI,49.99,2025-06-05,2025-06-18,In Transit,499.08
1494,849,1,EXP,120.03,2025-06-28,2025-06-29,Cancelled,639.85
1495,154,3,EXP,171.91,2025-03-15,2025-04-10,Pending,858.66
1496,1506,2,EXP,103.42,2025-05-23,2025-06-11,In Transit,521.23
1497,1873,3,PRI,51.15,2025-03-14,2025-03-24,Pending,561.06
1498,795,3,STD,9.58,2025-04-28,2025-05-10,Pending,21.65
1499,1360,2,PRI,189.57,2024-11-01,2024-11-09,In Transit,1866.69
1500,985,3,PRI,185.2,2025-01-30,2025-02-26,Delayed,1780.68
1501,1663,3,EXP,22.48,2025-08-22,2025-08-24,Cancelled,106.87
1502,1776,2,EXP,159.32,2024-11-15,2024-12-15,Delivered,849.5
1503,1809,3,STD,133.65,2024-11-21,2024-12-01,Pending,305.43
1504,1584,3,PRI,152.4,2025-08-26,2025-09-19,Delivered,1467.16
1505,1193,1,EXP,19.33,2025-05-01,2025-05-27,Delayed,99.68
1506,295,2,STD,141.01,2024-12-03,2024-12-10,Cancelled,354.24
1507,866,3,STD,38.88,2024-12-28,2025-01-26,Pending,101.04
1508,1163,2,STD,134.09,2025-06-21,2025-07-03,Cancelled,343.87
1509,163,3,EXP,45.07,2025-10-03,2025-10-24,Pending,241.53
1510,1868,3,EXP,129.75,2024-11-28,2024-12-01,Cancelled,587.88
1511,1982,1,PRI,23.85,2024-12-15,2024-12-20,In Transit,233.86
1512,294,2,PRI,196.45,2025-07-18,2025-08-04,Delivered,1836.94
1513,685,3,PRI,83.77,2025-05-07,2025-05-25,Pending,917.78
1514,1580,2,PRI,115.59,2024-12-01,2024-12-26,Cancelled,1127.14
1515,610,2,PRI,165.68,2025-03-16,2025-04-13,Delivered,1646.01
1516,926,2,PRI,192.87,2025-01-25,2025-02-01,Cancelled,1973.41
1517,1187,2,STD,37.22,2025-08-11,2025-09-04,Pending,86.16
1518,1301,2,PRI,186.25,2025-09-11,2025-09-28,Pending,1756.61
1519,187,2,EXP,95.96,2025-09-23,2025-09-29,In Transit,522.04
1520,1193,1,PRI,125.83,2025-03-31,2025-04-26,Delivered,1324.78
1521,818,3,EXP,171.55,2025-08-13,2025-09-02,Cancelled,917.51
1522,366,3,STD,119.56,2025-10-09,2025-11-08,Delayed,300.77
1523,1522,3,PRI,35.83,2025-10-04,2025-10-15,Delayed,333.58
1524,1040,2,PRI,84.41,2024-12-06,2024-12-13,In Transit,854.23
1525,941,2,EXP,150.43,2025-04-05,2025-04-20,Delivered,791.34
1526,1270,3,EXP,169.55,2025-08-01,2025-08-04,Pending,818.36
1527,1569,3,PRI,198.5,2025-06-18,2025-07-14,Cancelled,2149.29
1528,1492,1,PRI,154.11,2024-11-21,2024-12-13,Cancelled,1457.84
1529,410,3,STD,93.92,2025-05-13,2025-05-16,Pending,218.34
1530,142,3,EXP,129.76,2025-06-04,2025-06-19,Cancelled,678.91
1531,203,2,STD,48.98,2025-05-08,2025-05-24,Pending,132.1
1532,881,3,STD,173.32,2024-11-28,2024-12-26,Delayed,472.96
1533,1894,1,PRI,84.0,2025-04-01,2025-04-12,Cancelled,853.54
1534,460,1,STD,19.01,2025-10-03,2025-11-02,Cancelled,47.3
1535,527,3,PRI,126.98,2025-01-24,2025-02-23,Delivered,1375.0
1536,816,1,STD,55.67,2024-12-30,2025-01-03,Delivered,148.86
1537,567,3,PRI,141.91,2025-08-28,2025-09-23,In Transit,1519.94
1538,311,3,PRI,174.95,2025-09-27,2025-10-24,Cancelled,1698.65
1539,1799,2,EXP,107.0,2025-10-26,2025-11-17,Delayed,483.99
1540,3,3,EXP,123.37,2025-07-13,2025-07-28,Delayed,618.2
1541,945,2,EXP,49.93,2025-06-09,2025-07-05,Delivered,260.27
1542,671,1,EXP,125.07,2025-08-03,2025-09-01,Pending,617.08
1543,1684,2,STD,84.66,2025-09-30,2025-10-21,In Transit,195.07
1544,658,2,EXP,173.04,2025-03-22,2025-04-01,In Transit,912.08
1545,836,3,EXP,138.11,2025-04-06,2025-05-04,Delayed,662.77
1546,693,1,STD,103.81,2024-11-02,2024-11-09,Pending,252.6
1547,963,1,EXP,37.63,2025-04-14,2025-04-15,Pending,185.63
1548,89,3,PRI,186.95,2025-08-15,2025-09-14,Delayed,1845.34
1549,1025,2,PRI,85.25,2025-03-29,2025-04-05,Delivered,798.96
1550,56,1,PRI,143.08,2024-12-28,2025-01-04,Delivered,1451.01
1551,1029,1,EXP,69.57,2025-08-06,2025-08-31,Delayed,343.93
1552,884,2,PRI,74.16,2025-05-12,2025-05-24,In Transit,791.46
1553,232,2,STD,17.78,2025-09-13,2025-10-06,Pending,44.7
1554,518,3,PRI,121.21,2025-01-06,2025-02-05,Delayed,1313.91
1555,1075,1,PRI,112.14,2024-11-27,2024-12-05,Pending,1154.04
1556,275,2,EXP,2.1,2025-09-07,2025-09-10,In Transit,10.06
1557,420,1,EXP,82.5,2024-11-26,2024-12-20,Pending,375.43
1558,314,1,PRI,197.44,2025-06-11,2025-06-24,Delivered,1887.22
1559,1259,1,PRI,194.5,2025-06-06,2025-06-15,Delivered,2018.22
1560,1012,3,EXP,138.16,2025-07-08,2025-07-23,Delayed,739.68
1561,1829,1,PRI,146.13,2025-06-20,2025-07-20,Pending,1381.72
1562,560,1,EXP,51.27,2024-11-23,2024-12-10,Delivered,240.05
1563,1850,3,PRI,106.62,2025-01-21,2025-02-16,Delivered,1050.67
1564,235,2,PRI,169.12,2025-03-06,2025-04-01,Cancelled,1711.4
1565,1992,1,PRI,141.1,2024-12-26,2025-01-03,In Transit,1311.38
1566,1772,3,EXP,42.54,2025-02-22,2025-03-03,Delayed,231.84
1567,215,3,STD,98.8,2025-07-26,2025-08-13,Pending,235.44
1568,917,2,PRI,50.29,2025-07-17,2025-07-19,Delivered,506.77
1569,759,2,EXP,198.09,2025-01-15,2025-01-29,Delivered,953.04
1570,59,2,PRI,58.37,2025-10-25,2025-11-12,Delivered,537.43
1571,1049,1,PRI,54.17,2025-05-30,2025-06-29,Cancelled,545.82
1572,1788,3,STD,133.36,2025-06-02,2025-07-02,In Transit,306.25
1573,1367,3,EXP,148.3,2025-01-13,2025-01-27,Pending,696.51
1574,338,1,STD,143.27,2025-07-19,2025-07-24,In Transit,333.7
1575,597,3,STD,187.06,2025-09-22,2025-10-05,In Transit,512.18
1576,1523,1,PRI,39.7,2024-12-07,2025-01-01,Cancelled,382.29
1577,542,2,PRI,90.98,2025-09-11,2025-09-25,Delayed,948.9
1578,707,2,PRI,143.56,2024-11-24,2024-11-26,Cancelled,1318.57
1579,1790,3,EXP,112.86,2025-03-21,2025-04-06,Pending,571.25
1580,1729,1,PRI,78.22,2025-01-16,2025-02-04,In Transit,708.85
1581,768,1,EXP,117.72,2025-03-18,2025-03-23,Delivered,646.72
1582,1568,3,PRI,68.94,2025-06-01,2025-06-28,Cancelled,633.51
1583,581,2,PRI,74.19,2025-01-10,2025-01-22,In Transit,694.66
1584,1975,3,STD,95.01,2025-07-19,2025-08-17,Pending,252.55
1585,1343,3,PRI,64.24,2025-01-20,2025-02-05,In Transit,686.25
1586,864,3,STD,168.59,2025-08-17,2025-08-23,In Transit,435.95
1587,834,1,PRI,140.3,2025-01-05,2025-01-10,Pending,1403.61
1588,164,2,STD,145.75,2025-04-05,2025-04-28,In Transit,386.35
1589,1212,2,PRI,58.38,2025-06-29,2025-07-05,Delivered,547.1
1590,1509,1,STD,37.54,2025-04-13,2025-04-23,Pending,85.93
1591,29,3,EXP,104.78,2025-04-06,2025-04-19,Delivered,523.49
1592,1980,2,PRI,78.0,2024-11-26,2024-12-08,Pending,779.32
1593,778,2,EXP,78.83,2025-10-27,2025-11-17,Cancelled,415.02
1594,222,2,PRI,139.07,2025-05-09,2025-05-29,Delivered,1291.47
1595,1374,2,EXP,170.71,2025-06-26,2025-07-03,Delivered,768.9
1596,1333,1,PRI,143.43,2024-11-08,2024-11-14,Delivered,1350.0
1597,1640,3,STD,34.66,2025-10-11,2025-10-22,In Transit,81.41
1598,1589,3,PRI,26.03,2024-12-30,2025-01-05,Cancelled,258.6
1599,497,1,STD,50.5,2025-10-13,2025-11-11,Pending,134.38
1600,1524,2,PRI,2.79,2025-06-18,2025-06-24,Delivered,27.27
1601,177,3,STD,178.33,2025-02-21,2025-03-12,Delayed,404.24
1602,1113,3,PRI,174.36,2025-06-02,2025-06-10,Pending,1699.07
1603,89,3,PRI,55.17,2025-02-06,2025-03-01,Pending,593.49
1604,1165,3,EXP,13.7,2024-11-03,2024-11-04,Cancelled,74.12
1605,241,2,PRI,196.59,2025-09-16,2025-10-03,Pending,2116.64
1606,1416,3,EXP,126.58,2025-05-25,2025-06-23,Cancelled,610.55
1607,1319,3,EXP,67.44,2025-10-17,2025-11-03,In Transit,358.43
1608,1966,2,PRI,150.29,2025-02-19,2025-02-20,Delayed,1457.26
1609,922,3,PRI,119.59,2025-07-31,2025-08-20,Delivered,1112.39
1610,439,2,PRI,87.9,2025-06-22,2025-06-30,Delayed,914.08
1611,1153,2,EXP,111.86,2025-05-02,2025-05-07,Delayed,601.46
1612,736,3,STD,124.14,2025-08-05,2025-08-11,Pending,292.0
1613,829,2,STD,14.99,2025-10-12,2025-11-08,Delayed,34.19
1614,551,2,EXP,43.6,2025-08-22,2025-08-29,Delayed,216.6
1615,1077,1,EXP,42.25,2025-09-21,2025-09-24,Delayed,214.66
1616,733,1,STD,39.51,2025-04-19,2025-05-16,Delivered,106.78
1617,91,2,PRI,141.24,2025-03-24,2025-04-05,Delayed,1310.3
1618,435,1,PRI,187.06,2025-05-30,2025-06-29,Delivered,2022.87
1619,1929,3,STD,41.09,2024-11-25,2024-12-06,Delivered,99.46
1620,219,2,STD,130.66,2025-07-30,2025-08-17,In Transit,314.89
1621,249,1,STD,1.03,2025-07-26,2025-08-21,Cancelled,2.57
1622,723,1,STD,31.98,2025-10-07,2025-10-24,In Transit,73.98
1623,618,1,STD,113.51,2025-04-12,2025-04-14,Cancelled,306.29
1624,280,2,EXP,102.33,2025-09-12,2025-09-17,In Transit,478.57
1625,702,2,STD,148.82,2025-04-20,2025-04-30,Pending,364.66
1626,1825,2,STD,183.51,2025-03-30,2025-04-27,Delivered,471.96
1627,1848,1,PRI,122.29,2025-09-23,2025-09-26,Delivered,1187.58
1628,811,1,EXP,37.76,2024-12-24,2025-01-14,Delivered,190.84
1629,1327,2,EXP,83.67,2024-11-07,2024-12-01,Delayed,379.75
1630,677,2,STD,10.85,2025-09-13,2025-09-27,Pending,28.03
1631,1054,2,PRI,35.4,2025-03-23,2025-03-25,In Transit,333.73
1632,890,3,EXP,160.23,2025-09-08,2025-09-22,Delivered,773.29
1633,639,2,EXP,139.72,2024-11-06,2024-11-21,Pending,633.5
1634,1862,2,STD,91.02,2025-08-26,2025-09-14,Cancelled,241.49
1635,1834,3,PRI,138.62,2025-06-17,2025-06-20,Pending,1320.94
1636,1882,3,EXP,133.7,2024-12-10,2024-12-17,Delayed,602.04
1637,1381,1,PRI,187.01,2025-01-20,2025-02-03,Pending,1760.75
1638,8,2,PRI,82.87,2024-11-07,2024-11-15,Delivered,859.65
1639,1747,2,PRI,127.43,2025-08-26,2025-09-13,Pending,1389.59
1640,831,1,PRI,150.34,2024-10-31,2024-11-29,Cancelled,1490.24
1641,551,2,STD,192.82,2025-05-15,2025-06-04,Pending,468.37
1642,207,2,PRI,197.59,2025-03-23,2025-04-07,Pending,1958.24
1643,1724,3,EXP,145.6,2025-01-02,2025-01-26,Cancelled,777.9
1644,283,3,STD,51.76,2025-10-28,2025-11-22,In Transit,120.68
1645,66,2,STD,69.24,2024-12-21,2025-01-05,Pending,158.76
1646,1772,2,STD,3.57,2025-05-14,2025-05-17,Cancelled,8.28
1647,260,2,STD,54.17,2025-01-06,2025-01-23,Pending,138.04
1648,991,2,STD,25.89,2024-11-30,2024-12-11,Cancelled,67.57
1649,771,1,PRI,121.38,2024-11-28,2024-12-21,In Transit,1200.22
1650,1937,2,PRI,112.86,2025-03-02,2025-03-23,In Transit,1159.5
1651,648,2,STD,97.29,2025-02-23,2025-03-05,Pending,230.93
1652,981,1,PRI,48.81,2025-06-04,2025-06-23,Pending,448.95
1653,872,1,PRI,6.4,2024-12-20,2025-01-05,Delayed,62.63
1654,55,2,EXP,142.75,2025-09-17,2025-09-26,Cancelled,769.73
1655,1847,2,STD,119.27,2025-05-22,2025-06-21,Pending,310.74
1656,1432,1,STD,12.21,2025-03-02,2025-03-30,Delivered,31.34
1657,1956,2,EXP,27.02,2025-09-30,2025-10-08,Delivered,126.45
1658,814,3,EXP,190.36,2025-03-07,2025-04-03,Pending,886.0
1659,781,2,EXP,30.37,2025-08-30,2025-09-06,In Transit,143.36
1660,1335,3,STD,186.51,2024-12-06,2025-01-01,Delayed,446.53
1661,1740,1,PRI,183.86,2025-08-29,2025-08-30,Delayed,1687.71
1662,1882,3,EXP,197.14,2025-03-05,2025-03-11,Delayed,934.04
1663,394,1,STD,188.54,2025-08-03,2025-08-28,In Transit,501.25
1664,1708,2,EXP,103.09,2025-10-19,2025-10-28,Delivered,467.88
1665,298,2,STD,150.96,2025-03-25,2025-04-08,Delayed,366.41
1666,1610,3,STD,104.18,2025-10-02,2025-10-16,In Transit,270.17
1667,953,1,PRI,98.62,2025-08-20,2025-09-12,In Transit,1043.92
1668,702,3,STD,84.84,2025-06-08,2025-07-05,Delayed,218.99
1669,1467,2,EXP,101.41,2025-06-14,2025-07-03,Pending,550.8
1670,1928,3,PRI,32.4,2025-04-29,2025-05-05,Cancelled,296.54
1671,1941,1,PRI,188.63,2025-08-11,2025-08-14,Delivered,1962.91
1672,1584,1,PRI,26.5,2025-08-01,2025-08-06,Pending,255.63
1673,1306,2,STD,72.99,2024-11-01,2024-11-07,Delayed,190.38
1674,1571,3,STD,111.03,2024-11-01,2024-11-19,In Transit,281.17
1675,1587,1,PRI,43.67,2024-11-18,2024-11-25,Delivered,469.19
1676,494,2,PRI,48.45,2025-09-18,2025-10-05,Pending,467.76
1677,1786,2,PRI,32.16,2025-04-23,2025-05-02,Cancelled,341.47
1678,1138,2,EXP,47.61,2025-08-11,2025-09-01,Pending,244.48
1679,318,3,EXP,162.43,2024-11-30,2024-12-02,Pending,765.73
1680,781,3,PRI,152.35,2025-05-06,2025-05-24,Delayed,1627.66
1681,222,1,STD,112.24,2025-05-25,2025-06-02,Cancelled,266.94
1682,1867,2,PRI,19.23,2025-07-26,2025-08-16,Cancelled,207.37
1683,909,2,EXP,117.99,2024-11-04,2024-11-20,In Transit,647.51
1684,534,3,STD,190.2,2024-12-05,2024-12-23,Delayed,497.5
1685,804,3,PRI,122.43,2025-03-09,2025-03-21,In Transit,1241.96
1686,1903,2,PRI,91.3,2025-08-29,2025-09-11,Cancelled,956.39
1687,303,1,PRI,7.68,2025-08-30,2025-09-29,Delayed,75.24
1688,865,1,STD,105.93,2025-06-14,2025-06-17,Delivered,246.18
1689,1380,2,PRI,163.08,2024-12-25,2024-12-30,In Transit,1746.6
1690,1654,1,STD,163.35,2025-08-25,2025-09-18,In Transit,436.42
1691,1030,3,EXP,70.87,2025-03-30,2025-04-22,In Transit,384.45
1692,1379,3,STD,50.2,2025-07-16,2025-07-27,In Transit,132.83
1693,504,1,STD,17.0,2025-04-23,2025-05-20,In Transit,43.78
1694,136,2,STD,191.22,2025-10-04,2025-10-17,In Transit,504.27
1695,430,2,PRI,182.31,2025-02-03,2025-02-25,Pending,1850.68
1696,1444,3,PRI,28.21,2025-07-28,2025-08-17,In Transit,288.84
1697,1804,2,PRI,93.42,2025-01-01,2025-01-24,Cancelled,897.37
1698,1599,3,EXP,12.32,2024-12-22,2025-01-04,Delivered,56.3
1699,1683,3,PRI,92.24,2025-03-31,2025-04-27,Delivered,925.51
1700,449,1,STD,11.55,2025-05-08,2025-05-31,Cancelled,27.27
1701,1791,2,PRI,93.68,2025-03-21,2025-04-12,Delivered,965.24
1702,1476,3,PRI,162.35,2025-02-17,2025-03-08,Pending,1524.45
1703,792,2,EXP,198.17,2025-04-30,2025-05-23,Delayed,1011.08
1704,1528,3,EXP,174.57,2025-04-12,2025-05-03,Pending,954.58
1705,1660,1,EXP,168.49,2024-12-23,2025-01-16,In Transit,884.89
1706,741,3,PRI,177.09,2024-12-02,2024-12-20,Pending,1838.72
1707,1633,3,STD,92.52,2025-04-20,2025-05-15,Delivered,233.76
1708,1871,3,PRI,30.69,2025-05-09,2025-05-14,Delivered,305.13
1709,588,1,STD,38.37,2025-02-04,2025-02-24,Cancelled,101.23
1710,1500,1,PRI,46.38,2024-11-16,2024-11-28,Delayed,460.63
1711,229,3,STD,194.2,2025-06-27,2025-07-12,Cancelled,518.04
1712,257,1,EXP,152.13,2025-09-02,2025-09-25,Delayed,821.11
1713,791,2,EXP,88.98,2025-01-26,2025-02-04,Pending,410.89
1714,1997,3,STD,124.23,2025-08-11,2025-08-26,Delivered,337.02
1715,197,1,STD,24.37,2025-08-03,2025-08-29,Cancelled,56.51
1716,120,1,STD,26.39,2025-03-13,2025-03-22,Pending,64.51
1717,303,2,EXP,69.04,2025-10-20,2025-11-19,Delivered,359.62
1718,1795,3,EXP,49.23,2025-03-31,2025-04-22,Delivered,248.6
1719,303,1,EXP,167.9,2025-06-11,2025-06-15,Delivered,875.48
1720,837,2,STD,77.04,2025-07-05,2025-07-21,Delivered,198.65
1721,369,3,STD,114.11,2025-07-08,2025-07-19,Delivered,288.73
1722,1736,1,PRI,153.42,2025-06-17,2025-07-04,Delayed,1575.06
1723,1173,1,EXP,19.0,2025-10-17,2025-10-21,In Transit,85.57
1724,1156,1,STD,89.99,2025-04-28,2025-05-15,Delayed,233.07
1725,649,3,EXP,71.67,2025-01-22,2025-02-06,Delayed,350.91
1726,869,2,STD,48.05,2025-09-14,2025-10-08,Delayed,116.05
1727,1095,1,EXP,10.38,2025-04-07,2025-04-23,In Transit,49.05
1728,1914,3,STD,49.89,2025-09-20,2025-10-02,Pending,128.76
1729,1945,3,STD,102.2,2025-07-11,2025-07-29,Delayed,271.95
1730,1673,2,EXP,106.72,2025-03-10,2025-03-26,Cancelled,560.98
1731,1111,3,STD,9.8,2025-10-08,2025-10-30,Pending,24.54
1732,1991,3,PRI,65.85,2025-09-22,2025-09-23,Delayed,600.04
1733,573,2,EXP,69.28,2025-07-08,2025-07-10,Delivered,313.94
1734,256,2,STD,30.69,2025-09-26,2025-10-10,Cancelled,71.3
1735,1081,3,EXP,170.19,2025-01-04,2025-01-14,Delivered,829.02
1736,620,3,EXP,198.66,2024-12-17,2024-12-24,In Transit,1054.47
1737,80,2,STD,184.73,2025-04-25,2025-05-09,Cancelled,436.6
1738,165,1,EXP,95.2,2024-10-31,2024-11-22,Delayed,453.44
1739,1541,3,EXP,149.95,2025-03-22,2025-04-19,Pending,766.94
1740,1879,3,PRI,51.39,2025-05-20,2025-06-09,Delayed,528.34
1741,664,3,EXP,92.61,2025-07-06,2025-07-21,Delayed,424.63
1742,918,1,PRI,187.06,2025-04-02,2025-04-08,Delivered,1926.18
1743,987,3,EXP,107.32,2025-10-14,2025-10-31,Delivered,583.14
1744,1216,1,STD,77.4,2024-12-13,2024-12-17,Pending,202.07
1745,1083,3,EXP,165.22,2025-03-20,2025-04-14,Cancelled,861.99
1746,1889,3,PRI,152.33,2025-07-29,2025-08-20,In Transit,1441.22
1747,1821,2,EXP,134.11,2025-08-25,2025-09-14,Cancelled,687.16
1748,484,3,STD,63.63,2024-12-11,2025-01-06,Delivered,149.55
1749,43,2,EXP,41.96,2025-07-08,2025-08-01,Delivered,221.93
1750,761,2,PRI,30.61,2025-03-16,2025-03-30,In Transit,313.84
1751,1261,1,EXP,102.92,2025-01-26,2025-02-11,Delayed,514.85
1752,978,2,EXP,18.48,2025-06-20,2025-07-15,Delayed,96.99
1753,1040,2,STD,127.26,2025-03-08,2025-03-14,Delayed,347.35
1754,188,3,STD,171.1,2024-12-09,2024-12-14,Pending,447.47
1755,1033,3,PRI,41.68,2025-10-29,2025-11-15,In Transit,444.15
1756,90,2,STD,159.04,2025-06-05,2025-07-02,Delivered,430.49
1757,1438,2,PRI,16.43,2025-10-03,2025-10-28,Pending,166.35
1758,579,2,STD,103.26,2025-06-06,2025-06-18,In Transit,277.29
1759,1939,1,STD,71.68,2024-11-25,2024-12-03,Delivered,187.1
1760,1273,1,STD,67.97,2025-06-16,2025-06-21,Cancelled,177.99
1761,650,3,EXP,156.65,2024-11-03,2024-11-09,Delivered,811.97
1762,618,1,STD,93.76,2025-04-04,2025-04-06,Cancelled,244.87
1763,13,3,STD,114.89,2025-03-04,2025-03-30,Delivered,286.81
1764,406,2,PRI,4.97,2025-01-20,2025-01-29,Delayed,54.07
1765,1725,1,EXP,56.13,2025-01-17,2025-01-27,In Transit,273.47
1766,1228,2,EXP,59.85,2025-10-12,2025-10-29,Delayed,326.38
1767,1548,1,PRI,71.83,2025-02-05,2025-02-14,Delivered,706.88
1768,1843,3,EXP,99.7,2025-03-23,2025-04-04,Cancelled,467.68
1769,207,2,EXP,182.8,2025-06-05,2025-07-05,In Transit,941.86
1770,1469,3,EXP,199.63,2025-05-11,2025-05-25,Pending,975.79
1771,608,3,EXP,110.38,2025-07-01,2025-07-12,Cancelled,544.65
1772,1808,1,EXP,134.91,2024-12-19,2025-01-05,Cancelled,632.62
1773,256,2,STD,180.89,2025-07-23,2025-08-01,In Transit,427.47
1774,1380,2,STD,126.24,2025-05-26,2025-05-28,Cancelled,333.74
1775,460,2,STD,32.26,2025-02-22,2025-03-23,In Transit,80.72
1776,1445,2,PRI,105.03,2024-12-14,2024-12-15,Cancelled,1028.56
1777,624,3,PRI,112.0,2025-06-25,2025-07-24,In Transit,1113.49
1778,1817,3,EXP,91.28,2025-01-06,2025-02-05,Delivered,470.05
1779,609,1,EXP,75.42,2024-11-01,2024-11-07,Cancelled,369.34
1780,1057,1,EXP,123.58,2024-11-24,2024-12-12,Delayed,561.51
1781,1538,3,STD,162.27,2025-09-04,2025-09-20,Pending,378.87
1782,1151,3,STD,57.5,2025-08-23,2025-09-20,In Transit,150.21
1783,415,3,EXP,197.98,2025-04-12,2025-04-13,Delayed,1075.65
1784,1779,1,PRI,144.25,2025-02-01,2025-02-07,Cancelled,1562.25
1785,1399,1,EXP,193.12,2025-08-23,2025-09-21,Delivered,1021.67
1786,1331,1,STD,9.05,2025-06-24,2025-07-16,Cancelled,23.04
1787,303,3,STD,112.43,2025-02-13,2025-03-04,Delayed,271.27
1788,837,1,STD,15.91,2025-08-13,2025-09-10,Delivered,37.04
1789,1388,2,STD,103.55,2025-03-08,2025-04-03,Delivered,238.43
1790,674,2,STD,137.55,2025-05-29,2025-05-31,In Transit,322.17
1791,1165,2,STD,140.0,2025-09-25,2025-10-01,Pending,343.24
1792,897,3,PRI,37.46,2025-10-23,2025-11-14,In Transit,355.87
1793,956,2,PRI,195.02,2025-02-07,2025-02-28,Cancelled,1827.58
1794,391,2,EXP,18.33,2025-01-08,2025-01-19,Delivered,93.06
1795,109,1,STD,113.57,2025-03-24,2025-03-30,Cancelled,262.43
1796,560,1,EXP,75.91,2025-01-16,2025-01-29,Cancelled,382.51
1797,698,1,EXP,24.11,2025-09-29,2025-10-21,In Transit,126.44
1798,1963,3,STD,75.07,2025-03-06,2025-03-10,Delayed,206.17
1799,1267,2,PRI,87.75,2025-04-04,2025-04-08,Delayed,949.14
1800,938,2,PRI,187.23,2025-04-26,2025-05-02,Delivered,1803.69
1801,1749,3,EXP,120.86,2025-02-14,2025-03-09,Pending,544.72
1802,336,3,EXP,141.58,2025-10-31,2025-11-12,Delivered,704.06
1803,770,2,PRI,127.5,2025-05-27,2025-06-02,Cancelled,1357.05
1804,390,3,PRI,37.66,2025-10-30,2025-11-26,In Transit,370.93
1805,1772,2,STD,14.59,2024-12-05,2025-01-04,Delayed,34.35
1806,520,3,PRI,125.51,2025-05-30,2025-06-16,Pending,1181.47
1807,1208,2,PRI,91.22,2025-07-22,2025-08-11,Delivered,946.38
1808,1386,2,STD,139.43,2025-01-28,2025-02-21,Delivered,330.97
1809,757,3,STD,182.38,2024-11-26,2024-12-06,Cancelled,449.92
1810,939,1,STD,26.06,2025-07-24,2025-08-18,Cancelled,61.23
1811,249,1,PRI,90.61,2024-12-26,2025-01-03,Delayed,938.02
1812,1344,2,PRI,97.87,2025-05-03,2025-05-17,Pending,958.96
1813,1427,2,EXP,124.25,2024-12-23,2025-01-04,Cancelled,571.24
1814,256,1,EXP,148.77,2024-11-13,2024-11-18,Pending,711.78
1815,653,1,EXP,109.06,2024-12-07,2024-12-28,Delayed,584.37
1816,1183,2,EXP,79.69,2025-10-02,2025-10-06,Pending,437.0
1817,846,2,EXP,109.12,2025-09-01,2025-09-28,Delayed,530.49
1818,762,1,EXP,102.68,2025-03-28,2025-04-07,Delayed,519.22
1819,1058,2,STD,150.42,2025-01-18,2025-02-04,Delayed,361.6
1820,1173,3,STD,37.89,2025-02-16,2025-02-19,Pending,94.73
1821,1370,1,PRI,152.85,2025-07-25,2025-08-17,Delivered,1606.73
1822,1574,1,EXP,125.57,2025-09-08,2025-10-05,Cancelled,665.24
1823,1196,2,STD,26.71,2025-10-18,2025-10-25,Delivered,66.55
1824,1665,1,PRI,120.19,2024-11-06,2024-11-27,Cancelled,1197.87
1825,21,2,STD,79.1,2024-12-18,2024-12-29,Delayed,202.37
1826,1912,3,STD,122.37,2025-10-15,2025-11-07,Delayed,328.97
1827,1812,1,EXP,24.87,2025-03-15,2025-04-13,Delayed,119.54
1828,684,3,STD,161.59,2025-01-11,2025-01-14,Delivered,437.53
1829,1493,1,STD,114.51,2025-01-11,2025-01-31,Delivered,310.34
1830,503,3,STD,117.02,2025-02-07,2025-02-14,In Transit,293.5
1831,1156,2,EXP,131.78,2024-12-04,2025-01-01,Delayed,670.49
1832,994,2,EXP,104.62,2025-05-28,2025-05-29,Pending,517.25
1833,949,1,EXP,157.09,2025-04-30,2025-05-17,Cancelled,724.06
1834,1928,1,STD,70.42,2024-12-19,2024-12-23,In Transit,177.31
1835,404,2,STD,3.47,2025-01-31,2025-02-08,In Transit,9.34
1836,648,3,STD,32.27,2025-01-22,2025-02-10,Pending,75.57
1837,136,3,PRI,93.36,2025-05-28,2025-06-11,Cancelled,901.34
1838,1042,2,PRI,38.02,2025-04-27,2025-05-10,Pending,351.19
1839,326,2,STD,95.32,2025-06-04,2025-06-06,In Transit,246.02
1840,1346,2,EXP,18.42,2025-02-26,2025-03-13,In Transit,93.18
1841,830,3,EXP,21.14,2025-06-11,2025-07-04,In Transit,101.38
