order_id,user_id,product_id,quantity,order_date
541,4973,8519,5,2025-01-24 21:41:59.295799
542,6917,1756,5,2025-10-01 10:19:19.129809
543,5519,6646,2,2025-03-21 02:32:50.067296
544,6911,1899,1,2025-07-26 23:31:49.820818
545,366,1480,5,2025-02-15 11:52:03.040408
546,5144,7520,2,2025-06-13 13:30:15.773340
547,854,2706,5,2025-04-30 05:23:09.522930
548,5355,3672,3,2025-08-18 19:18:47.828426
549,5070,3078,2,2025-03-14 21:30:50.915095
550,7121,1023,2,2025-01-27 06:07:41.213119
551,7423,2747,3,2025-09-30 18:48:32.067679
552,3609,4299,5,2025-06-06 02:58:04.428212
553,6583,3364,3,2025-10-29 22:06:09.614520
554,5716,5880,1,2025-06-17 10:14:05.046212
555,7539,8074,5,2025-05-27 18:28:37.075010
556,7353,3779,1,2025-06-16 06:59:39.637835
557,1226,8927,3,2025-04-13 01:28:46.434689
558,2866,1550,3,2025-01-10 08:44:31.742237
559,6698,3743,3,2025-03-18 04:13:04.372841
560,4204,7777,3,2025-01-26 12:42:39.535285
561,8401,2695,2,2025-03-28 20:12:16.654402
562,8811,2668,3,2025-07-20 11:03:08.308191
563,408,3782,5,2025-03-14 06:43:15.955184
564,2415,1384,4,2025-10-15 06:10:17.681788
565,7783,5396,2,2025-07-31 13:22:20.150751
566,3574,2796,3,2025-10-13 12:41:16.648492
567,2944,6422,2,2025-08-14 05:22:44.352516
568,2528,6723,3,2025-03-21 18:12:19.209025
569,9559,6057,5,2025-09-18 13:36:14.272648
570,8491,5535,4,2025-07-16 14:59:02.859354
571,5664,8080,2,2025-01-04 15:49:55.384324
572,6593,1483,2,2025-07-04 03:44:28.455037
573,8909,9777,4,2025-04-23 16:41:50.973225
574,1134,5800,2,2025-02-23 08:56:24.809612
575,2322,1210,5,2025-04-25 16:27:46.770264
576,3624,9220,1,2025-07-16 23:27:15.849654
577,4521,6242,5,2025-07-29 15:10:18.516310
578,1080,7117,2,2025-03-22 15:54:25.330741
579,8051,7153,3,2025-05-08 07:15:32.185519
580,5192,218,1,2025-01-13 08:17:20.171735
581,2520,1743,2,2025-02-24 11:51:16.546021
582,6957,7687,2,2025-09-25 03:48:44.663860
583,6486,6978,3,2025-06-29 21:51:38.153186
584,8387,9805,3,2025-10-06 08:42:45.572610
585,6333,4573,2,2025-02-05 13:49:12.235950
586,2307,167,2,2025-07-23 15:28:55.116409
587,1630,4186,4,2025-10-15 17:24:08.562090
588,1426,9678,5,2025-07-05 20:51:47.489996
589,2788,156,4,2025-07-05 21:47:37.260784
590,8868,1190,3,2025-07-08 09:08:15.925276
591,3463,4535,1,2025-04-29 23:57:00.697951
592,7723,9747,2,2025-04-17 22:32:36.560908
593,5977,4406,3,2025-08-01 02:14:19.154692
594,1378,424,3,2025-07-28 06:15:45.467942
595,591,8709,5,2025-03-04 09:59:35.235013
596,4991,9531,1,2025-01-08 13:06:47.839474
597,4062,6097,1,2025-03-28 07:55:48.792587
598,1938,6526,5,2025-10-20 02:54:50.404838
599,4679,4837,1,2025-10-04 00:49:43.192016
600,5973,312,2,2025-01-23 07:52:57.940642
601,3322,975,4,2025-10-17 17:35:38.188972
602,7309,6855,3,2025-02-08 17:27:38.389256
603,4733,2769,4,2025-08-07 10:40:21.382433
604,2179,3996,3,2025-06-08 08:38:00.098425
605,2876,5495,4,2025-05-28 14:17:38.047189
606,7929,7068,3,2025-02-26 05:24:53.821507
607,8985,3113,2,2025-09-06 20:06:45.122506
608,1058,4773,3,2025-06-04 09:01:02.529972
609,3472,6206,3,2025-02-16 10:39:28.645863
610,8671,8114,3,2025-06-30 02:09:26.937093
611,9479,2623,5,2025-03-11 09:45:06.393704
612,2413,6286,2,2025-05-24 02:32:09.301638
613,8654,8057,1,2025-08-08 06:03:27.050932
614,9076,131,5,2025-10-13 09:09:47.484634
615,1845,826,2,2025-04-30 09:54:13.971044
616,2302,405,5,2025-02-10 06:40:28.306547
617,2998,5626,4,2025-05-11 21:11:05.330038
618,5735,4049,1,2025-06-15 15:56:14.572084
619,6564,2404,1,2025-09-01 11:23:04.459562
620,8776,935,3,2025-07-11 07:15:07.864062
621,3075,8448,2,2025-08-10 00:53:21.902848
622,618,9767,4,2025-03-10 07:45:54.991525
623,6336,609,4,2025-01-08 02:24:18.613231
624,824,7616,1,2025-07-13 18:43:03.884129
625,1881,723,2,2025-07-28 19:52:32.313481
626,2977,9921,5,2025-08-31 21:02:40.089994
627,4338,4228,3,2025-07-09 14:23:21.245675
628,1559,4831,1,2025-03-23 05:28:53.976881
629,6332,6386,2,2025-08-27 03:39:54.544756
630,8171,218,1,2025-05-14 05:15:14.484184
631,5607,7534,4,2025-03-03 09:47:07.161500
632,9474,8945,3,2025-04-10 14:31:20.810399
633,574,7416,4,2025-03-11 09:32:38.252612
634,3391,6075,3,2025-08-10 19:35:37.494126
635,6242,6906,3,2025-07-07 03:43:19.480667
636,4688,1553,3,2025-03-11 06:28:33.532223
637,2069,663,3,2025-05-13 00:35:08.362517
638,7179,1520,4,2025-07-11 16:44:59.295792
639,2870,2388,4,2025-09-22 03:02:24.029980
640,8347,7577,4,2025-08-11 07:25:15.213789
641,7495,9169,3,2025-10-17 23:44:25.996942
642,9165,9585,2,2025-07-18 18:00:40.437857
643,7505,9554,5,2025-08-11 08:21:06.473965
644,195,4904,2,2025-10-17 22:47:28.459980
645,4849,1021,4,2025-07-20 12:30:19.207025
646,2880,6331,2,2025-01-09 09:31:48.806124
647,8373,9935,3,2025-02-20 12:32:03.365099
648,8694,3716,3,2025-08-30 19:06:47.447486
649,8744,1800,3,2025-05-24 20:51:33.122060
650,193,7159,2,2025-03-27 19:07:33.675324
651,1076,6628,4,2025-10-25 23:48:53.078396
652,1826,7637,2,2025-07-22 21:59:12.212837
653,3394,4506,5,2025-03-28 19:11:07.412089
654,5763,4850,2,2025-02-01 10:20:18.804270
655,5396,5761,1,2025-07-27 23:59:28.461824
656,9794,3779,4,2025-02-20 00:42:20.325635
657,9187,1398,3,2025-07-22 15:26:02.176941
658,4176,592,5,2025-10-13 06:50:34.374692
659,123,5653,4,2025-06-04 03:55:36.972922
660,8843,3369,5,2025-02-07 04:34:32.662158
661,317,9432,4,2025-07-08 15:47:28.148428
662,7121,2931,5,2025-04-14 16:37:02.153300
663,7740,5684,3,2025-09-12 12:03:27.518126
664,1160,7810,5,2025-10-12 01:18:35.099627
665,6822,4342,3,2025-07-21 02:42:37.771909
666,3858,6486,5,2025-09-08 23:06:43.786098
667,92,6065,4,2025-02-02 07:06:56.633949
668,2293,5467,4,2025-05-14 12:54:14.070424
669,9073,1192,4,2025-03-08 18:48:17.815467
670,3088,6198,4,2025-01-11 03:50:39.451564
671,1678,1014,3,2025-09-24 00:50:18.672197
672,6660,3951,2,2025-01-04 05:17:15.218153
673,7836,7509,3,2025-07-29 09:32:58.301441
674,9463,1349,2,2025-04-14 17:45:37.371980
675,5120,8356,2,2025-06-14 20:08:05.779596
676,7169,903,4,2025-02-26 18:24:10.999345
677,8010,8084,4,2025-08-01 22:51:12.451160
678,635,5777,2,2025-08-13 00:35:41.040357
679,246,8423,1,2025-07-25 21:00:07.940789
680,216,5262,3,2025-10-08 08:34:51.790879
681,9369,4738,1,2025-10-10 14:23:28.104264
682,8895,8967,4,2025-02-20 21:17:44.146539
683,816,8715,3,2025-02-25 19:55:20.356305
684,3251,1010,3,2025-10-30 23:27:57.372317
685,3750,2700,5,2025-08-22 17:44:35.069120
686,3980,751,4,2025-06-27 15:31:39.431475
687,9186,5565,5,2025-06-26 05:53:55.987900
688,54,8146,1,2025-08-12 02:18:37.948736
689,5569,7821,3,2025-04-29 10:38:54.485711
690,8190,8261,1,2025-04-07 19:45:49.380804
691,8873,1242,3,2025-06-26 05:25:27.541921
692,4265,2949,4,2025-02-09 06:26:43.141005
693,6477,5580,4,2025-08-21 03:56:33.515975
694,634,7109,5,2025-07-31 11:31:09.530144
695,4996,8864,5,2025-05-27 13:39:33.729214
696,1321,1258,3,2025-06-28 10:42:32.968392
697,1913,3029,1,2025-05-01 00:27:39.528987
698,9198,6982,1,2025-10-19 05:39:14.155769
699,9408,6366,3,2025-06-13 01:25:27.000926
700,1959,3227,2,2025-06-06 10:06:03.945460
701,803,363,1,2025-03-18 11:28:41.097579
702,8373,4223,2,2025-02-12 12:46:39.981994
703,9834,7037,1,2025-10-20 13:18:29.538392
704,8901,3536,3,2025-06-26 08:47:35.042406
705,1946,6120,3,2025-07-15 06:07:44.959994
706,3370,7774,5,2025-10-15 10:28:40.401324
707,7766,9568,2,2025-06-23 06:12:28.956239
708,4976,1425,5,2025-01-26 10:06:35.561351
709,3916,4832,3,2025-03-15 15:36:41.659090
710,6705,5328,1,2025-06-07 17:47:28.454364
711,352,8208,1,2025-07-16 04:29:22.073495
712,6523,2176,2,2025-05-18 10:23:20.904621
713,6495,414,3,2025-09-22 17:43:28.277172
714,3250,3448,5,2025-09-17 23:34:27.474353
715,2582,7366,4,2025-03-24 16:28:51.941878
716,3287,4856,1,2025-02-20 19:20:10.369813
717,2666,7383,4,2025-08-31 12:51:14.616566
718,4737,1467,1,2025-09-04 18:26:10.014067
719,4325,7225,3,2025-06-26 06:13:52.196707
720,8862,3428,1,2025-04-01 19:46:08.822991
721,980,4037,4,2025-04-22 18:12:40.920453
722,8591,1583,1,2025-06-23 00:08:00.353885
723,2520,4454,1,2025-04-09 06:24:20.028461
724,2646,1216,2,2025-06-19 09:40:14.005748
725,234,5966,4,2025-03-19 11:57:30.594822
726,9918,8844,3,2025-07-08 08:44:14.826547
727,5973,3362,4,2025-07-17 01:44:25.881164
728,7345,5312,3,2025-06-27 12:34:39.491235
729,8925,2092,3,2025-10-22 23:05:44.543082
730,8637,4996,3,2025-06-02 09:22:05.590107
731,6403,3635,3,2025-10-28 01:18:06.400594
732,9030,1323,1,2025-04-30 01:23:03.963847
733,1369,1230,3,2025-10-12 03:22:48.159020
734,3505,4969,2,2025-07-18 12:49:32.712334
735,561,2114,5,2025-02-21 14:10:29.914622
736,1752,7291,3,2025-04-27 22:28:00.044128
737,8606,3860,1,2025-02-25 01:22:02.424597
738,2226,8481,3,2025-02-06 10:00:38.352595
739,8866,2172,1,2025-07-17 06:05:21.585607
740,2178,1061,5,2025-03-05 05:56:09.749269
741,6828,206,4,2025-08-03 09:33:11.799445
742,3963,6020,3,2025-03-23 23:30:18.220034
743,5000,9403,2,2025-08-09 14:43:11.023656
744,9321,6130,4,2025-09-24 06:34:42.860689
745,3676,8003,2,2025-07-06 00:25:16.414593
746,9987,6045,5,2025-09-22 13:00:04.518195
747,5340,732,1,2025-10-01 02:15:10.470958
748,2112,1201,2,2025-09-03 07:47:25.913834
749,6183,1298,5,2025-05-26 06:50:06.805621
750,3283,9003,3,2025-04-24 15:31:03.655216
751,347,27,3,2025-03-26 11:47:45.842114
752,4879,8348,3,2025-06-13 11:06:23.609108
753,9872,2801,4,2025-10-26 16:03:57.808846
754,5777,5576,3,2025-10-14 01:53:02.198447
755,6449,7227,1,2025-08-15 04:29:02.997751
756,6939,8510,2,2025-01-06 14:19:50.577518
757,5920,7,3,2025-01-14 13:42:12.044479
758,6838,4042,3,2025-03-01 11:17:28.296970
759,8903,7792,4,2025-04-03 06:09:27.972646
760,2348,8533,5,2025-09-23 23:41:44.656990
761,4381,3357,3,2025-08-16 18:33:49.425958
762,6570,6108,4,2025-04-03 01:12:27.941736
763,6854,4243,1,2025-06-19 19:51:52.434012
764,2008,1951,1,2025-05-15 12:24:18.814679
765,5165,3779,3,2025-06-20 17:23:56.872334
766,5588,7588,4,2025-06-06 23:46:39.997056
767,8655,1415,5,2025-06-07 03:32:26.807747
768,2921,6958,4,2025-06-29 23:32:59.601569
769,125,1081,5,2025-10-21 18:28:05.244478
770,2944,9177,2,2025-03-07 05:52:37.835069
771,863,8750,5,2025-08-16 09:13:36.452553
772,7016,9344,3,2025-07-23 09:54:03.854828
773,4012,615,4,2025-01-13 15:37:53.405531
774,3817,109,5,2025-07-24 02:15:47.463491
775,3383,6976,5,2025-04-27 15:29:10.736948
776,534,6509,5,2025-07-08 08:07:34.054649
777,2472,3135,4,2025-01-23 12:25:58.952876
778,4952,5924,3,2025-08-18 13:03:00.355573
779,2496,6998,3,2025-03-12 12:06:51.229956
780,2031,4701,4,2025-07-03 22:44:52.198615
781,6305,2495,5,2025-01-29 13:56:04.844235
782,5045,3884,3,2025-07-25 12:42:05.217903
783,3658,6862,1,2025-06-01 11:47:26.578526
784,2312,1675,4,2025-01-03 10:26:43.095261
785,8694,913,5,2025-03-27 19:32:47.413019
786,8724,3538,4,2025-03-29 11:15:53.745179
787,2167,4305,5,2025-02-17 16:41:22.850483
788,6429,7747,3,2025-10-07 15:24:12.736618
789,1884,9681,4,2025-01-30 18:39:17.706889
790,2604,9574,2,2025-09-25 15:42:42.345385
791,6824,2874,5,2025-06-06 19:27:20.575737
792,2637,6904,4,2025-05-28 18:21:04.896423
793,7379,6867,4,2025-08-17 13:25:57.709695
794,2725,5098,4,2025-04-12 09:45:43.761864
795,7770,588,3,2025-09-21 23:48:19.486037
796,8495,3759,1,2025-05-07 18:08:57.057665
797,7392,4421,4,2025-01-21 15:35:15.102407
798,7088,9671,2,2025-08-26 04:18:40.410185
799,945,506,5,2025-03-27 01:50:48.768898
800,3743,3699,2,2025-01-03 17:37:01.909240
801,4260,853,3,2025-10-16 08:07:52.394165
802,8616,373,2,2025-08-29 14:54:48.146705
803,2580,8758,2,2025-09-25 12:03:28.373019
804,3943,4800,5,2025-02-27 23:12:06.364509
805,9997,5485,4,2025-09-05 05:45:31.660982
806,6730,286,5,2025-04-03 02:42:57.204955
807,1171,95,5,2025-03-16 03:57:54.689554
808,7447,980,1,2025-05-03 21:32:21.430712
809,4078,1639,1,2025-02-01 12:13:45.548716
810,5555,3474,3,2025-05-01 06:51:14.771847
811,5864,8798,4,2025-09-07 22:04:30.179702
812,2943,7403,5,2025-01-26 12:55:17.564558
813,1197,3327,2,2025-05-12 11:41:46.338544
814,1725,821,4,2025-03-08 14:31:41.442047
815,9781,1835,1,2025-05-28 06:31:40.804077
816,6518,9921,3,2025-01-14 21:01:01.173568
817,8808,1293,2,2025-01-27 09:39:34.618587
818,4253,9498,4,2025-09-17 01:05:05.092863
819,4729,4130,4,2025-09-12 10:05:32.202589
820,4016,7884,2,2025-06-14 08:54:30.807515
821,1460,834,3,2025-07-31 02:17:43.367306
822,2622,9394,1,2025-08-22 15:46:23.288765
823,1119,7057,1,2025-06-22 21:16:56.582394
824,7185,1996,2,2025-08-10 01:55:08.445689
825,7196,6676,2,2025-09-05 22:05:56.474679
826,9126,3386,5,2025-10-14 10:17:45.558175
827,3102,5441,5,2025-10-18 21:31:04.542108
828,8092,6665,3,2025-02-23 23:53:37.187535
829,8550,3847,1,2025-07-15 08:49:29.998945
830,4889,8089,5,2025-07-19 12:54:40.147008
831,6105,149,4,2025-07-07 05:19:09.361209
832,658,934,1,2025-02-20 13:55:22.760883
833,7698,8308,1,2025-08-28 13:08:14.255374
834,8344,4530,3,2025-07-08 00:36:01.640206
835,4643,8045,4,2025-02-05 20:09:24.505788
836,630,4426,3,2025-06-05 04:55:26.531796
837,5993,3405,3,2025-01-23 04:52:03.194293
838,6341,3356,4,2025-10-19 09:11:18.477664
839,1266,3823,4,2025-03-03 23:01:59.685806
840,4089,1142,2,2025-06-04 22:50:40.711547
841,9118,9879,5,2025-05-12 00:57:15.149745
842,4510,7601,2,2025-08-10 15:38:03.692836
843,3814,982,4,2025-09-04 22:29:19.375873
844,8047,5752,4,2025-01-11 20:24:00.931122
845,8424,2029,5,2025-10-11 14:49:23.698944
846,2135,9007,2,2025-05-25 14:14:33.559233
847,2756,438,1,2025-08-10 05:44:38.888559
848,3772,2569,4,2025-04-17 16:30:02.737816
849,9052,9644,2,2025-01-10 12:02:05.284474
850,8723,1000,2,2025-06-18 00:27:41.487280
851,5527,9506,5,2025-06-03 14:29:57.871676
852,101,6344,2,2025-09-30 20:31:47.811714
853,3070,1989,1,2025-10-19 15:42:43.913062
854,8537,1052,4,2025-07-03 22:29:20.298918
855,6809,871,3,2025-08-21 07:14:34.748174
856,447,2310,5,2025-03-26 17:56:07.008186
857,2128,1022,4,2025-03-10 07:25:48.405699
858,7265,2285,3,2025-07-06 20:27:47.011842
859,8531,5843,1,2025-10-17 16:58:27.085468
860,871,4845,4,2025-08-20 07:32:36.931340
861,9600,6257,5,2025-07-11 11:18:15.521892
862,8625,1001,5,2025-04-20 15:17:01.948677
863,4216,8303,5,2025-06-13 04:59:43.800668
864,2398,9612,5,2025-03-02 10:09:56.467047
865,6945,6735,1,2025-05-05 04:02:55.128315
866,8384,6571,4,2025-01-06 09:10:17.919813
867,7550,733,5,2025-09-07 16:27:38.058960
868,2511,8959,4,2025-09-06 11:42:07.039697
869,1214,5297,2,2025-08-26 08:43:31.151449
870,5036,5747,1,2025-05-13 02:31:54.568014
871,6382,4386,4,2025-04-14 22:02:50.436398
872,3167,8789,2,2025-10-27 15:18:38.098950
873,6494,861,5,2025-09-28 12:24:38.010251
874,9337,8413,4,2025-09-30 18:08:42.756181
875,9084,5031,2,2025-06-29 13:11:36.607363
876,5936,333,3,2025-04-22 11:22:08.308643
877,2885,6848,1,2025-06-03 09:38:12.713291
878,4311,632,1,2025-05-13 13:33:40.150000
879,7351,6166,5,2025-03-04 08:12:27.132979
880,2223,3621,4,2025-08-22 21:28:50.157323
881,257,7576,5,2025-10-21 05:32:41.238330
882,5437,9776,2,2025-10-03 16:49:21.093108
883,856,3834,3,2025-08-26 00:13:37.327889
884,8191,161,4,2025-03-03 01:40:16.024189
885,9689,8128,1,2025-02-12 11:05:27.847187
886,8607,8080,3,2025-10-29 19:16:29.690725
887,4870,9714,2,2025-08-19 04:09:29.417496
888,7050,2948,2,2025-10-10 05:32:36.920885
889,960,3742,2,2025-03-07 23:50:45.855065
890,2832,497,1,2025-10-13 07:06:18.205800
891,5194,7977,4,2025-09-11 17:46:34.730499
892,3893,5887,4,2025-01-12 18:08:34.577101
893,3032,3716,5,2025-05-26 08:48:04.838790
894,2627,6662,5,2025-06-10 05:02:24.893827
895,9884,7284,1,2025-08-17 08:49:24.971178
896,173,480,1,2025-09-03 17:51:33.265354
897,7732,3672,3,2025-02-28 03:47:20.794867
898,2426,7034,1,2025-03-24 09:06:10.043996
899,3016,1824,3,2025-07-30 03:45:08.009656
900,2043,2113,5,2025-09-02 06:21:35.033372
901,807,413,5,2025-06-02 06:17:58.439796
902,911,7711,4,2025-07-15 09:19:45.232559
903,8368,6891,1,2025-06-06 13:55:55.645675
904,2263,638,3,2025-02-06 20:53:46.734366
905,4827,5820,5,2025-08-12 08:50:34.237525
906,2399,3551,2,2025-06-02 18:41:17.622844
907,6205,9419,2,2025-10-09 21:25:08.886898
908,8491,9403,2,2025-10-01 15:20:37.050510
909,9433,5460,4,2025-06-13 03:55:32.632207
910,848,3840,3,2025-09-04 18:52:50.649025
911,584,855,1,2025-04-27 00:27:57.378178
912,8557,77,2,2025-03-25 09:06:29.757201
913,5111,4316,2,2025-02-04 16:34:04.999577
914,9336,3252,4,2025-04-30 14:36:35.577430
915,3903,7816,3,2025-03-07 11:15:31.826651
916,5796,2227,2,2025-04-02 19:57:38.631259
917,8383,6059,5,2025-08-22 01:23:19.033636
918,216,7013,1,2025-04-16 16:46:41.998522
919,6130,3990,2,2025-09-08 07:38:21.509738
920,9055,7816,5,2025-03-27 18:49:27.957411
921,4277,988,1,2025-06-02 09:20:42.565803
922,7839,5635,1,2025-07-31 14:16:43.947645
923,5850,4114,3,2025-05-28 13:17:38.436290
924,3969,5302,5,2025-08-06 05:14:25.913978
925,550,9333,1,2025-08-17 17:06:03.623015
926,5731,8585,2,2025-06-11 16:59:42.878000
927,106,6048,4,2025-09-27 23:31:29.099038
928,581,3348,2,2025-01-04 03:41:51.141822
929,600,1595,5,2025-03-22 19:56:37.026628
930,6526,8297,4,2025-06-24 16:09:03.081626
931,4158,2432,2,2025-07-14 14:07:13.613280
932,4737,2835,4,2025-03-21 17:52:48.021685
933,1720,365,2,2025-03-26 07:43:27.447490
934,8403,9680,2,2025-01-28 05:02:59.027151
935,1086,787,2,2025-03-11 14:56:20.721569
936,9154,3225,1,2025-10-17 02:04:42.532786
937,6377,8045,4,2025-07-14 14:30:35.969789
938,8400,707,2,2025-09-26 11:50:19.951286
939,9058,4643,5,2025-10-01 22:30:59.850665
940,5865,8425,1,2025-05-06 10:20:04.531386
941,6658,932,2,2025-03-22 14:59:08.975224
942,8921,6870,4,2025-07-07 10:16:06.720124
943,9484,6406,2,2025-03-21 19:34:08.027472
944,5727,1442,2,2025-01-14 16:16:43.120259
945,6237,3923,3,2025-10-12 07:28:19.076878
946,3168,5880,4,2025-08-30 20:01:15.730455
947,8279,7109,2,2025-02-06 23:00:20.403091
948,1730,4739,1,2025-04-18 14:56:08.031807
949,7577,8753,4,2025-10-12 07:21:56.612073
950,4220,4051,5,2025-01-13 01:00:22.067684
951,3640,6853,1,2025-06-28 11:25:39.826372
952,2215,3987,3,2025-10-11 16:31:25.573464
953,3480,9849,3,2025-08-13 04:15:04.897466
954,924,941,1,2025-03-10 18:38:10.074945
955,6530,482,4,2025-01-06 04:54:07.158830
956,5874,1700,4,2025-04-30 15:55:26.595639
957,6857,7126,3,2025-01-06 07:37:41.867324
958,1454,9439,3,2025-10-07 12:32:24.814173
959,163,7799,5,2025-05-09 19:11:25.819623
960,6263,5307,3,2025-06-19 01:22:23.579995
961,1628,6277,1,2025-10-26 12:09:46.365725
962,4590,7431,5,2025-06-21 21:10:24.621491
963,8860,7514,2,2025-06-21 15:13:11.147563
964,2606,6739,5,2025-09-03 01:54:59.598137
965,6906,6543,5,2025-08-21 16:42:56.583704
966,9357,976,5,2025-07-15 00:54:59.047017
967,6344,5606,3,2025-09-16 10:19:18.646276
968,5791,511,1,2025-03-31 21:32:59.665790
969,370,1266,4,2025-01-11 02:14:42.489852
970,3831,156,4,2025-08-10 04:21:28.696030
971,4948,8801,4,2025-08-01 07:28:09.551894
972,6042,2176,3,2025-02-28 02:30:22.693539
973,7238,9777,3,2025-07-08 20:59:35.525164
974,3158,6477,4,2025-05-22 01:16:29.608318
975,4671,9187,4,2025-02-10 17:05:12.958353
976,8362,9114,4,2025-01-01 23:38:54.064343
977,730,8839,5,2025-06-15 13:26:58.005080
978,2292,4718,5,2025-03-13 11:08:33.852874
979,3342,3138,1,2025-05-13 19:07:15.073116
980,7733,6565,4,2025-07-07 21:43:00.963918
981,8252,3129,4,2025-09-22 02:17:52.199982
982,351,5193,4,2025-01-31 07:13:43.210681
983,9014,8277,3,2025-05-09 05:01:59.898293
984,5485,6211,4,2025-09-16 05:27:32.770180
985,8296,4065,2,2025-10-22 00:05:24.355155
986,7880,5718,1,2025-06-13 16:21:12.993381
987,5918,89,5,2025-04-24 10:19:02.430791
988,7110,3701,5,2025-05-23 00:25:25.062293
989,6011,8964,5,2025-02-06 06:13:47.643673
990,4059,2161,1,2025-02-09 14:02:56.411231
991,7756,1205,4,2025-02-18 16:05:03.958734
992,5931,5609,4,2025-08-09 06:12:05.351417
993,4037,9361,5,2025-07-05 07:23:52.022930
994,6971,9839,2,2025-02-23 15:08:39.298521
995,5929,1372,1,2025-07-30 02:45:32.065805
996,4631,9602,1,2025-05-13 21:35:24.210153
997,9507,3467,3,2025-04-09 08:04:31.096417
998,1157,6186,2,2025-09-23 15:21:33.267229
999,1,7645,5,2025-06-14 14:10:24.302135
1000,5073,9169,4,2025-05-20 05:32:51.253462
1001,8123,3388,5,2025-07-06 23:11:58.898705
1002,5841,3890,4,2025-05-01 10:20:20.261801
1003,2324,3828,4,2025-05-16 14:34:55.387927
1004,6836,731,1,2025-09-13 00:41:01.311292
1005,313,3945,2,2025-06-06 10:43:49.078637
1006,4853,3399,5,2025-09-10 06:16:43.893011
1007,1665,1627,4,2025-09-16 10:30:04.095794
1008,9645,8456,1,2025-02-15 00:57:33.674107
1009,7392,8986,3,2025-04-09 10:59:55.054035
1010,8798,3971,1,2025-09-04 05:05:46.234970
1011,8263,2962,2,2025-09-02 07:50:20.965488
1012,9088,5758,1,2025-03-19 09:10:43.764237
1013,1433,456,2,2025-03-15 20:21:41.140163
1014,6833,2579,3,2025-01-22 09:15:08.640495
1015,1151,7694,4,2025-09-17 23:00:23.363859
1016,5504,8676,5,2025-08-24 10:52:32.324551
1017,3974,7822,1,2025-04-26 08:04:38.052286
1018,7305,4052,4,2025-02-09 09:39:53.611556
1019,5696,1015,2,2025-06-03 08:36:15.616310
1020,5013,6164,5,2025-10-09 08:00:01.690583
1021,1549,9219,4,2025-07-08 19:05:22.203057
1022,8156,6670,3,2025-10-13 18:08:32.482961
1023,6807,8060,3,2025-03-27 13:17:25.156590
1024,6166,6074,2,2025-03-25 17:03:37.305738
1025,5510,3317,5,2025-03-23 08:16:38.907531
1026,5385,633,3,2025-05-24 20:53:14.568812
1027,7575,5147,2,2025-09-22 08:13:20.464486
1028,8911,2461,2,2025-08-14 04:33:33.380512
1029,1637,4293,3,2025-05-12 04:47:12.786936
